"ref:17,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.0,value:0.0,commission:0.0,pnl:1.9299999999999962,pnlcomm:1.9299999999999962,justopened:False,isopen:False,isclosed:True,baropen:492,dtopen:736335.1145833334,barclose:513,dtclose:736335.3333333334,barlen:21,historyon:False,history:[],status:2"
"ref:18,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.0,value:0.0,commission:0.0,pnl:-1.899999999999995,pnlcomm:-1.899999999999995,justopened:False,isopen:False,isclosed:True,baropen:515,dtopen:736335.3541666666,barclose:541,dtclose:736335.625,barlen:26,historyon:False,history:[],status:2"
"ref:19,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.993,value:0.0,commission:0.0,pnl:1.0299999999999976,pnlcomm:1.0299999999999976,justopened:False,isopen:False,isclosed:True,baropen:554,dtopen:736335.7604166666,barclose:567,dtclose:736335.8958333334,barlen:13,historyon:False,history:[],status:2"
"ref:20,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.061,value:0.0,commission:0.0,pnl:0.990000000000002,pnlcomm:0.990000000000002,justopened:False,isopen:False,isclosed:True,baropen:569,dtopen:736335.9166666666,barclose:574,dtclose:736335.96875,barlen:5,historyon:False,history:[],status:2"
"ref:21,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.91,value:0.0,commission:0.0,pnl:-2.6900000000000013,pnlcomm:-2.6900000000000013,justopened:False,isopen:False,isclosed:True,baropen:585,dtopen:736336.0833333334,barclose:613,dtclose:736336.375,barlen:28,historyon:False,history:[],status:2"
"ref:22,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.0,value:0.0,commission:0.0,pnl:1.1999999999999922,pnlcomm:1.1999999999999922,justopened:False,isopen:False,isclosed:True,baropen:628,dtopen:736336.53125,barclose:642,dtclose:736336.6770833334,barlen:14,historyon:False,history:[],status:2"
"ref:23,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.92,value:0.0,commission:0.0,pnl:-0.13999999999999346,pnlcomm:-0.13999999999999346,justopened:False,isopen:False,isclosed:True,baropen:653,dtopen:736336.7916666666,barclose:672,dtclose:736336.9895833334,barlen:19,historyon:False,history:[],status:2"
"ref:24,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.86,value:0.0,commission:0.0,pnl:0.34000000000000696,pnlcomm:0.34000000000000696,justopened:False,isopen:False,isclosed:True,baropen:679,dtopen:736337.0625,barclose:687,dtclose:736337.1458333334,barlen:8,historyon:False,history:[],status:2"
"ref:25,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.92,value:0.0,commission:0.0,pnl:1.6000000000000014,pnlcomm:1.6000000000000014,justopened:False,isopen:False,isclosed:True,baropen:704,dtopen:736337.3229166666,barclose:718,dtclose:736337.46875,barlen:14,historyon:False,history:[],status:2"
"ref:26,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.182,value:0.0,commission:0.0,pnl:1.1800000000000033,pnlcomm:1.1800000000000033,justopened:False,isopen:False,isclosed:True,baropen:738,dtopen:736337.6770833334,barclose:740,dtclose:736337.6979166666,barlen:2,historyon:False,history:[],status:2"
"ref:27,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.22,value:0.0,commission:0.0,pnl:0.2999999999999936,pnlcomm:0.2999999999999936,justopened:False,isopen:False,isclosed:True,baropen:742,dtopen:736337.71875,barclose:755,dtclose:736337.8541666666,barlen:13,historyon:False,history:[],status:2"
"ref:28,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.261,value:0.0,commission:0.0,pnl:0.5500000000000149,pnlcomm:0.5500000000000149,justopened:False,isopen:False,isclosed:True,baropen:768,dtopen:736337.9895833334,barclose:792,dtclose:736338.2395833334,barlen:24,historyon:False,history:[],status:2"
"ref:29,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.33,value:0.0,commission:0.0,pnl:0.8000000000000007,pnlcomm:0.8000000000000007,justopened:False,isopen:False,isclosed:True,baropen:796,dtopen:736338.28125,barclose:797,dtclose:736338.2916666666,barlen:1,historyon:False,history:[],status:2"
"ref:30,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.32,value:0.0,commission:0.0,pnl:2.859999999999996,pnlcomm:2.859999999999996,justopened:False,isopen:False,isclosed:True,baropen:802,dtopen:736338.34375,barclose:807,dtclose:736338.3958333334,barlen:5,historyon:False,history:[],status:2"
"ref:31,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.6,value:0.0,commission:0.0,pnl:1.6000000000000014,pnlcomm:1.6000000000000014,justopened:False,isopen:False,isclosed:True,baropen:818,dtopen:736338.5104166666,barclose:827,dtclose:736338.6041666666,barlen:9,historyon:False,history:[],status:2"
"ref:32,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.671,value:0.0,commission:0.0,pnl:-1.9599999999999973,pnlcomm:-1.9599999999999973,justopened:False,isopen:False,isclosed:True,baropen:834,dtopen:736338.6770833334,barclose:869,dtclose:736339.0416666666,barlen:35,historyon:False,history:[],status:2"
"ref:33,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.422,value:0.0,commission:0.0,pnl:-0.40000000000000924,pnlcomm:-0.40000000000000924,justopened:False,isopen:False,isclosed:True,baropen:880,dtopen:736339.15625,barclose:913,dtclose:736339.5,barlen:33,historyon:False,history:[],status:2"
"ref:34,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.492,value:0.0,commission:0.0,pnl:1.9799999999999862,pnlcomm:1.9799999999999862,justopened:False,isopen:False,isclosed:True,baropen:926,dtopen:736339.6354166666,barclose:943,dtclose:736339.8125,barlen:17,historyon:False,history:[],status:2"
"ref:35,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.65,value:0.0,commission:0.0,pnl:-0.30000000000001137,pnlcomm:-0.30000000000001137,justopened:False,isopen:False,isclosed:True,baropen:956,dtopen:736339.9479166666,barclose:974,dtclose:736340.1354166666,barlen:18,historyon:False,history:[],status:2"
"ref:36,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.58,value:0.0,commission:0.0,pnl:0.8999999999999986,pnlcomm:0.8999999999999986,justopened:False,isopen:False,isclosed:True,baropen:976,dtopen:736340.15625,barclose:983,dtclose:736340.2291666666,barlen:7,historyon:False,history:[],status:2"
"ref:37,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.589,value:0.0,commission:0.0,pnl:-7.040000000000006,pnlcomm:-7.040000000000006,justopened:False,isopen:False,isclosed:True,baropen:988,dtopen:736340.28125,barclose:1029,dtclose:736340.7083333334,barlen:41,historyon:False,history:[],status:2"
"ref:38,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.55,value:0.0,commission:0.0,pnl:1.529999999999987,pnlcomm:1.529999999999987,justopened:False,isopen:False,isclosed:True,baropen:1030,dtopen:736340.71875,barclose:1043,dtclose:736340.8541666666,barlen:13,historyon:False,history:[],status:2"
"ref:39,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.69,value:0.0,commission:0.0,pnl:-0.16000000000000014,pnlcomm:-0.16000000000000014,justopened:False,isopen:False,isclosed:True,baropen:1051,dtopen:736340.9375,barclose:1056,dtclose:736340.9895833334,barlen:5,historyon:False,history:[],status:2"
"ref:40,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.59,value:0.0,commission:0.0,pnl:-2.0199999999999996,pnlcomm:-2.0199999999999996,justopened:False,isopen:False,isclosed:True,baropen:1061,dtopen:736341.0416666666,barclose:1109,dtclose:736341.5416666666,barlen:48,historyon:False,history:[],status:2"
"ref:41,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.802,value:0.0,commission:0.0,pnl:-0.6599999999999895,pnlcomm:-0.6599999999999895,justopened:False,isopen:False,isclosed:True,baropen:1148,dtopen:736341.9479166666,barclose:1164,dtclose:736342.1145833334,barlen:16,historyon:False,history:[],status:2"
