Timestamp,Open,High,Low,Close,Volume
1520810100000,719.5,720.18,714.43,715.13,193.03327931
1520811000000,715.54,719.6,715.11,717.0,355.35692856
1520811900000,717.25,723.49,716.23,719.11,97.98666361
1520812800000,719.11,724.69,719.11,723.1,240.72155234
1520813700000,722.7,723.64,720.1,722.98,83.96066886
1520814600000,722.98,725.18,721.26,724.05,239.58015465
1520815500000,724.05,724.07,722.49,723.56,56.82561796
1520816400000,723.56,726.9,723.44,726.8,178.90809144
1520817300000,726.8,727.9,726.0,727.1,79.43755327
1520818200000,727.1,730.0,720.56,720.56,324.56972365
1520819100000,720.4,723.07,720.03,722.49,58.25266051
1520820000000,722.49,724.0,720.66,724.0,14.16865461
1520820900000,723.62,726.0,722.61,725.01,52.97343753
1520821800000,725.01,725.66,722.2,723.43,24.58939515
1520822700000,723.05,726.44,720.5,723.02,400.35793219
1520823600000,723.02,725.42,722.51,723.36,47.55750118
1520824500000,722.1,722.1,716.1,719.75,1259.19743751
1520825400000,719.75,720.58,711.0,713.0,672.71075882
1520826300000,711.88,715.66,711.02,715.66,68.48568308
1520827200000,715.66,716.0,712.73,712.89,138.3454844
1520828100000,714.48,722.56,713.24,721.94,146.97182836
1520829000000,721.94,724.04,721.7,722.6,150.75671587
1520829900000,722.6,723.51,720.94,720.97,19.07496752
1520830800000,722.61,722.8,718.1,718.1,108.45410417
1520831700000,718.1,724.77,717.34,724.77,100.19227463
1520832600000,724.66,725.37,722.04,722.05,49.13172895
1520833500000,722.4,725.34,721.43,721.44,85.08581406
1520834400000,722.25,723.6,719.55,722.63,167.84507205
1520835300000,722.38,726.16,721.68,725.9,109.92090567
1520836200000,726.01,728.73,725.29,728.56,199.87697775
1520837100000,727.71,728.23,725.63,727.23,50.26514864
1520838000000,727.23,727.23,723.99,724.8,476.35311894
1520838900000,724.8,725.9,722.02,722.47,99.92592702
1520839800000,723.01,726.49,722.87,726.25,15.86136886
1520840700000,726.19,727.08,724.21,725.5,142.29869468
1520841600000,725.5,727.22,721.48,722.79,148.83173607
1520842500000,721.56,723.28,720.82,723.28,2.44424862
1520843400000,724.37,725.66,722.57,723.92,162.82270522
1520844300000,723.92,724.57,721.5,723.72,208.87367827
1520845200000,723.12,723.68,721.51,721.51,54.18866505
1520846100000,721.9,724.73,721.56,724.73,48.82756743
1520847000000,725.43,738.14,725.43,736.44,653.06532156
1520847900000,736.45,739.15,734.0,736.03,364.34592205
1520848800000,736.05,738.89,736.0,736.71,257.4307458
1520849700000,735.77,738.4,735.65,736.65,213.58001962
1520850600000,736.68,736.69,730.81,732.26,322.72460127
1520851500000,732.26,735.03,731.25,734.24,125.34305274
1520852400000,734.1,734.99,732.72,733.4,129.36373943
1520853300000,733.0,734.27,733.0,734.27,96.57847734
1520854200000,734.27,734.28,731.11,731.15,111.05552273
1520855100000,732.33,734.25,731.59,734.25,33.24821983
1520856000000,734.25,735.89,733.85,734.72,28.13056904
1520856900000,734.22,734.71,733.34,734.71,29.70656218
1520857800000,734.5,735.47,733.86,733.86,191.80512109
1520858700000,733.86,735.15,733.26,733.56,107.40703344
1520859600000,733.56,733.69,726.0,728.34,281.35633824
1520860500000,727.01,729.74,727.0,728.1,272.35478373
1520861400000,728.1,730.0,726.0,728.37,974.99857058
1520862300000,728.37,730.0,727.17,727.17,165.42955375
1520863200000,728.17,729.22,722.2,722.35,743.8663328
1520864100000,722.35,724.1,703.34,705.61,913.01487625
1520865000000,703.35,707.07,699.19,705.5,583.41800447
1520865900000,705.02,705.72,696.07,697.44,481.33786553
1520866800000,698.04,699.91,695.4,699.09,768.83628653
1520867700000,699.1,699.57,697.81,699.54,497.77690977
1520868600000,699.0,701.99,698.41,701.98,765.77643594
1520869500000,701.93,702.2,691.63,693.9,1115.42410375
1520870400000,694.7,694.79,685.2,690.09,617.2142504
1520871300000,690.42,696.24,689.54,694.63,593.89445839
1520872200000,694.63,700.4,693.0,696.51,469.2239858
1520873100000,696.51,700.8,696.51,697.82,237.26809723
1520874000000,697.88,704.6,697.75,702.72,259.61502124
1520874900000,701.99,702.24,690.1,690.1,367.50630692
1520875800000,690.1,698.64,687.81,697.51,356.64928774
1520876700000,696.6,698.71,694.0,697.25,359.11462033
1520877600000,697.25,699.57,694.85,696.89,238.09435444
1520878500000,696.89,699.99,693.22,699.99,323.86885599
1520879400000,698.98,700.8,692.02,698.71,979.64458909
1520880300000,699.19,699.99,698.2,698.53,91.77588846
1520881200000,698.14,699.23,688.0,688.73,233.54496149
1520882100000,689.56,691.7,679.52,680.84,677.87270463
1520883000000,680.75,684.7,678.02,680.01,1337.71806701
1520883900000,680.45,686.51,677.7,684.2,706.90763727
1520884800000,684.2,686.6,677.0,682.2,1094.22867612
1520885700000,682.01,685.0,682.0,684.62,132.69552007
1520886600000,684.6,692.1,682.8,692.1,452.23078418
1520887500000,692.12,693.0,689.52,691.23,249.41589442
1520888400000,691.23,692.43,688.3,692.43,119.7064914
1520889300000,691.0,691.48,685.51,688.88,203.15180075
1520890200000,688.88,692.33,688.42,690.72,89.62916389
1520891100000,691.44,698.57,691.44,697.09,250.68031556
1520892000000,696.66,699.27,694.57,697.23,130.43124191
1520892900000,698.85,699.28,692.48,694.9,169.89245167
1520893800000,694.9,695.21,686.49,692.29,139.01212953
1520894700000,692.29,694.81,688.09,688.66,217.73878544
1520895600000,688.66,696.02,688.0,695.42,145.09708686
1520896500000,695.42,698.05,693.07,698.05,229.04024158
1520897400000,697.11,700.06,696.33,697.2,376.20516161
1520898300000,697.2,698.25,694.69,694.72,120.25962831
1520899200000,694.72,695.84,691.6,694.51,208.52882728
1520900100000,694.46,697.74,694.45,696.5,25.114175
1520901000000,695.42,701.56,694.62,701.3,277.38278662
1520901900000,701.3,701.51,699.3,701.49,127.48250237
1520902800000,701.49,704.09,700.2,702.37,328.15499852
1520903700000,702.06,704.79,701.54,703.26,163.42823283
1520904600000,703.0,704.35,700.0,700.0,188.28662667
1520905500000,700.0,700.0,692.28,694.0,316.8562951
1520906400000,694.0,697.01,692.11,696.0,173.51474946
1520907300000,696.01,698.11,693.29,698.1,55.64880385
1520908200000,699.12,699.12,697.39,698.06,27.87321246
1520909100000,698.06,698.06,695.0,696.17,69.35910093
1520910000000,696.17,696.17,692.12,693.0,62.10852381
1520910900000,692.53,692.53,688.0,691.0,383.7633008
1520911800000,690.92,693.87,690.22,692.76,81.70536404
1520912700000,692.77,696.52,692.77,696.29,96.68970925
1520913600000,695.95,707.53,694.01,706.91,696.56647583
1520914500000,706.91,709.28,706.16,708.1,152.7347855
1520915400000,708.1,715.78,705.02,714.75,325.77286249
1520916300000,712.31,712.84,705.0,708.16,297.58628431
1520917200000,708.47,709.99,706.1,708.84,80.04406024
1520918100000,707.8,709.12,706.43,706.79,30.20086746
1520919000000,706.64,708.99,704.72,708.99,67.85954209
1520919900000,708.99,710.0,706.88,709.8,70.26939406
1520920800000,709.91,711.37,707.87,707.87,577.36839821
1520921700000,707.87,709.02,706.0,708.0,71.19791344
1520922600000,706.81,710.21,706.81,709.1,111.53160689
1520923500000,709.1,710.0,706.98,707.0,69.36219733
1520924400000,706.8,706.95,698.7,700.29,901.48230664
1520925300000,699.8,700.89,695.5,700.89,213.4341183
1520926200000,699.3,700.98,692.91,694.78,456.98293111
1520927100000,694.78,702.0,694.78,699.8,372.9669914
1520928000000,699.8,699.98,697.4,698.66,9.40784879
1520928900000,699.0,699.0,692.9,695.64,144.55747728
1520929800000,695.63,699.0,695.59,699.0,63.14539038
1520930700000,698.95,699.0,697.41,697.41,17.55511474
1520931600000,697.41,699.0,697.41,699.0,36.64386698
1520932500000,698.92,704.62,698.88,704.49,322.67514968
1520933400000,703.6,709.38,703.6,703.91,125.94363261
1520934300000,703.89,704.23,698.09,703.79,121.8510518
1520935200000,703.78,704.96,696.0,696.5,85.65559743
1520936100000,696.51,701.7,696.03,701.7,79.81465913
1520937000000,702.15,702.15,690.63,691.11,131.54901219
1520937900000,690.6,692.42,687.75,687.75,240.53814425
1520938800000,687.33,690.0,685.5,687.24,98.58633498
1520939700000,687.08,695.4,683.13,694.38,290.93691919
1520940600000,694.38,694.62,689.82,690.79,156.40787579
1520941500000,690.8,695.29,690.45,693.6,232.61643539
1520942400000,693.6,693.61,686.9,686.9,190.9262412
1520943300000,686.74,692.71,686.65,691.85,151.98358336
1520944200000,691.85,691.85,688.07,688.8,80.31870126
1520945100000,689.28,689.28,681.61,685.35,434.93110695
1520946000000,685.47,695.29,685.42,690.83,398.36652336
1520946900000,690.73,695.3,689.03,695.3,155.32744581
1520947800000,695.41,695.42,689.79,690.52,139.21529291
1520948700000,690.7,692.12,688.0,689.93,195.55420657
1520949600000,689.46,690.0,686.23,686.76,185.24491601
1520950500000,686.6,688.8,683.86,685.25,160.55710538
1520951400000,685.25,693.36,684.6,690.01,158.98618907
1520952300000,690.01,690.02,685.01,686.5,447.60212198
1520953200000,686.5,689.09,685.0,685.0,181.52360461
1520954100000,684.8,686.97,681.75,681.75,165.77616299
1520955000000,682.96,685.94,682.38,685.38,204.86319736
1520955900000,685.38,687.5,683.6,687.41,98.1267232
1520956800000,687.4,688.1,682.23,683.91,226.65577485
1520957700000,683.11,686.05,682.5,684.0,132.89389072
1520958600000,684.0,697.9,684.0,696.09,757.12097677
1520959500000,697.12,699.07,694.97,696.91,320.46063531
1520960400000,696.8,698.66,693.1,694.41,324.72198327
1520961300000,694.01,696.57,693.03,693.03,136.47751706
1520962200000,693.04,693.75,691.92,692.02,171.69138598
1520963100000,692.12,693.3,688.04,688.06,263.6881025
1520964000000,688.23,689.58,686.0,688.52,361.39525995
1520964900000,688.5,688.5,683.8,684.84,164.83014021
1520965800000,684.84,684.84,681.72,682.0,179.503799
1520966700000,682.0,686.0,681.01,686.0,174.06205872
1520967600000,685.99,686.8,683.15,683.15,90.91880712
1520968500000,684.0,687.55,683.98,685.28,60.66102634
1520969400000,685.28,686.92,676.5,676.5,936.32839324
1520970300000,679.53,684.0,678.6,682.7,329.51711612
1520971200000,682.58,682.9,679.74,680.1,154.61700626
1520972100000,680.1,682.45,680.1,682.4,42.23534978
1520973000000,682.4,688.6,681.3,684.3,165.34840619
1520973900000,684.4,685.5,678.0,680.69,284.13180934
1520974800000,680.67,682.79,679.5,682.55,252.07260981
1520975700000,682.55,684.78,682.51,684.63,23.3946723
1520976600000,684.63,685.38,682.02,683.51,94.16445
1520977500000,682.99,684.8,682.99,683.2,70.82201707
1520978400000,683.2,686.08,683.2,684.8,34.7636753
1520979300000,684.8,690.0,684.47,690.0,610.25124617
1520980200000,689.99,690.8,685.59,685.59,709.11917514
1520981100000,685.7,689.47,685.62,689.46,170.42221643
1520982000000,689.46,690.49,687.98,689.85,45.11137054
1520982900000,689.85,691.06,688.01,689.7,123.41655289
1520983800000,689.69,691.54,689.6,690.22,14.09152217
1520984700000,691.1,691.52,685.64,685.64,221.57397063
1520985600000,687.77,692.6,687.11,692.6,236.8065868
1520986500000,692.55,700.01,692.06,693.7,2466.57236751
1520987400000,693.79,693.85,690.0,693.45,82.92523441
1520988300000,693.45,700.0,693.44,698.9,339.20698067
1520989200000,698.86,701.2,698.6,700.45,659.64881305
1520990100000,701.68,702.1,700.55,701.9,303.62966274
1520991000000,701.9,702.99,700.55,700.6,271.32150847
1520991900000,700.91,702.7,700.91,701.8,40.14826998
1520992800000,701.8,702.97,701.01,701.99,66.37027358
1520993700000,701.97,701.99,699.72,699.72,234.63013712
1520994600000,699.72,701.0,699.72,700.99,23.67957808
1520995500000,700.99,701.0,698.65,698.73,175.98824299
1520996400000,698.8,701.0,698.8,700.0,57.78430182
1520997300000,699.41,700.0,699.32,699.34,25.66925815
1520998200000,699.34,700.74,699.34,700.74,93.78447658
1520999100000,700.06,700.73,697.92,698.43,76.52599401
1521000000000,698.44,698.44,687.6,689.94,1553.67897484
1521000900000,688.76,692.47,688.76,689.68,84.75076001
1521001800000,689.5,691.39,689.23,691.08,35.98858111
1521002700000,691.07,691.4,688.0,688.32,215.98854082
1521003600000,688.32,689.86,688.32,689.25,12.08229752
1521004500000,689.25,691.3,688.98,691.05,66.40079577
1521005400000,691.06,691.47,691.0,691.26,338.58903004
1521006300000,691.26,693.11,691.2,692.99,87.03231069
1521007200000,692.99,692.99,690.0,691.0,96.05939588
1521008100000,691.0,691.96,690.6,690.6,39.4531451
1521009000000,690.6,690.82,690.0,690.0,128.18885066
1521009900000,689.92,690.0,688.0,689.0,400.88871997
1521010800000,689.0,690.0,688.81,689.99,106.96597409
1521011700000,689.97,691.2,689.97,691.19,14.52944525
1521012600000,691.19,691.49,689.99,691.01,105.99031058
1521013500000,691.01,691.01,687.02,687.02,375.41764039
1521014400000,688.71,690.0,688.03,689.6,39.08155886
1521015300000,689.78,690.1,687.0,689.73,128.20700934
1521016200000,689.73,691.27,688.46,690.59,702.48179406
1521017100000,690.54,691.57,687.0,689.25,1972.77853878
1521018000000,689.2,690.8,688.92,690.01,401.71526869
1521018900000,690.01,690.01,683.0,684.68,405.6179125
1521019800000,684.68,684.68,678.77,680.31,934.11405774
1521020700000,680.31,680.31,672.07,673.04,471.15626228
1521021600000,673.04,675.0,672.66,674.11,650.77479225
1521022500000,674.11,674.49,661.47,664.86,1445.05596171
1521023400000,664.34,664.43,660.01,662.0,361.81806989
1521024300000,662.0,667.71,660.26,665.57,241.96781136
1521025200000,665.57,665.57,656.64,659.55,648.26044784
1521026100000,658.96,664.69,658.71,661.92,311.25250878
1521027000000,661.9,662.97,660.38,661.91,87.5586228
1521027900000,661.9,662.96,651.03,654.98,1045.31479543
1521028800000,654.98,654.99,650.01,652.7,695.03715573
1521029700000,652.09,657.76,650.0,656.97,579.96541594
1521030600000,656.97,657.42,651.01,655.11,329.15424129
1521031500000,655.11,657.07,654.5,655.04,68.76171158
1521032400000,655.04,655.59,651.35,655.33,316.87066977
1521033300000,655.33,655.33,648.73,650.2,648.20788088
1521034200000,650.2,654.35,650.2,653.0,427.9982474
1521035100000,652.99,656.01,650.56,654.28,807.31059289
1521036000000,654.19,660.99,652.71,660.99,1380.60829974
1521036900000,657.96,662.54,657.76,662.54,916.50966097
1521037800000,661.98,664.98,655.41,657.74,842.36413412
1521038700000,657.5,660.85,653.26,658.16,1995.34908887
1521039600000,658.14,658.9,653.58,656.0,195.47851115
1521040500000,656.0,657.61,648.9,649.85,970.59528334
1521041400000,649.8,656.16,649.16,653.1,2584.28027702
1521042300000,653.04,653.63,640.19,652.37,1807.48728481
1521043200000,653.12,653.36,648.1,648.1,808.10631638
1521044100000,650.85,651.07,645.48,648.6,856.73221307
1521045000000,648.6,648.6,611.0,634.28,4713.4175733
1521045900000,634.31,634.6,624.6,631.16,3116.77444179
1521046800000,630.79,631.0,615.01,619.48,1036.47998452
1521047700000,619.48,621.25,617.0,620.0,793.56363153
1521048600000,620.0,625.41,616.75,624.31,1461.66722401
1521049500000,624.31,624.31,616.0,620.51,1290.9898335
1521050400000,621.93,622.49,607.0,617.01,1744.93652816
