Timestamp,Open,High,Low,Close,Volume
1521015300000,9103.0,9103.0,9063.6,9082.1,31.07773127
1521016200000,9084.7,9125.3,9080.7,9108.0,49.5116251
1521017100000,9104.3,9112.4,9069.4,9112.4,32.54199944
1521018000000,9100.9,9140.0,9092.2,9109.0,43.71149948
1521018900000,9110.0,9110.0,9013.8,9030.9,101.48073635
1521019800000,9040.7,9040.7,8884.0,8932.0,365.9210233
1521020700000,8933.1,8942.1,8871.0,8889.0,184.47440488
1521021600000,8889.0,8938.4,8875.7,8916.0,137.00603828
1521022500000,8916.0,8921.4,8666.6,8749.0,517.85337184
1521023400000,8737.6,8751.7,8680.6,8715.9,122.1874858
1521024300000,8716.0,8790.2,8686.7,8740.0,125.53131099
1521025200000,8739.8,8752.9,8620.0,8692.2,216.51827687
1521026100000,8698.1,8796.7,8668.7,8720.0,162.15495472
1521027000000,8720.0,8755.8,8687.4,8707.2,126.9045961
1521027900000,8707.6,8708.4,8650.0,8680.0,114.91577616
1521028800000,8680.3,8690.0,8600.0,8605.1,220.69420938
1521029700000,8610.0,8705.7,8585.0,8693.1,200.17591327
1521030600000,8693.1,8760.0,8649.9,8725.3,110.94009708
1521031500000,8725.3,8726.1,8652.0,8675.3,144.5277628
1521032400000,8675.3,8687.2,8610.0,8659.6,127.49269421
1521033300000,8659.6,8666.0,8530.4,8629.0,203.64805885
1521034200000,8628.9,8665.6,8617.2,8644.0,137.46411887
1521035100000,8645.2,8685.2,8637.5,8668.9,83.55648366
1521036000000,8668.6,8715.0,8668.6,8700.2,154.65014632
1521036900000,8700.2,8785.0,8693.4,8768.1,115.47067119
1521037800000,8781.5,8791.8,8701.0,8723.3,153.10084586
1521038700000,8719.2,8751.8,8710.1,8743.1,72.57805669
1521039600000,8743.0,8746.4,8680.0,8705.3,122.96358548
1521040500000,8705.3,8719.4,8650.0,8656.0,139.25002373
1521041400000,8656.0,8709.1,8646.9,8701.5,198.28186708
1521042300000,8700.1,8736.0,8685.6,8721.3,77.22955463
1521043200000,8721.3,8721.3,8675.0,8695.0,84.04477819
1521044100000,8694.8,8704.0,8651.6,8659.0,126.8577693
1521045000000,8659.0,8675.1,8405.1,8463.6,935.9108914
1521045900000,8461.4,8461.4,8350.0,8410.0,499.2182549
1521046800000,8410.0,8423.4,8210.1,8279.6,412.8837139
1521047700000,8279.5,8324.5,8257.9,8286.3,205.02695712
1521048600000,8292.0,8399.7,8290.1,8370.0,312.39575212
1521049500000,8370.0,8380.0,8269.2,8315.9,416.12342717
1521050400000,8310.0,8316.0,8146.4,8280.0,513.04513299
1521051300000,8280.0,8280.0,8178.3,8238.8,301.0413708
1521052200000,8234.0,8318.6,8144.0,8222.0,266.75398162
1521053100000,8222.0,8269.1,8199.6,8220.0,109.58433156
1521054000000,8220.0,8333.0,8220.0,8302.0,137.21584019
1521054900000,8300.0,8353.6,8296.0,8343.2,160.26477215
1521055800000,8344.3,8347.8,8226.6,8298.6,168.37589213
1521056700000,8298.6,8301.0,8230.0,8261.8,80.4573094
1521057600000,8261.8,8261.8,8157.1,8240.6,229.83032778
1521058500000,8241.0,8309.0,8241.0,8301.2,111.17392527
1521059400000,8305.0,8312.6,8250.8,8255.2,78.14291911
1521060300000,8255.2,8315.2,8250.8,8276.0,84.29765196
1521061200000,8276.0,8289.6,8100.0,8102.1,280.48779669
1521062100000,8100.0,8137.0,8025.0,8055.2,428.57254692
1521063000000,8072.4,8100.0,8002.2,8008.0,370.00337765
1521063900000,8008.0,8011.7,7900.0,8000.0,562.68951684
1521064800000,8000.0,8161.7,8000.0,8077.8,569.58490503
1521065700000,8083.8,8297.0,8071.0,8170.0,426.42418711
1521066600000,8170.0,8224.8,8117.0,8195.0,212.93431317
1521067500000,8194.6,8215.0,8090.0,8141.0,213.58430348
1521068400000,8141.0,8350.0,8116.9,8182.4,389.28847721
1521069300000,8182.4,8281.0,8181.0,8268.0,122.75291781
1521070200000,8268.0,8279.2,8193.0,8211.8,185.16604299
1521071100000,8211.0,8211.0,8150.3,8174.2,152.26153973
1521072000000,8175.9,8257.0,8165.2,8233.2,95.57205542
1521072900000,8233.2,8233.2,8090.5,8100.1,170.87377298
1521073800000,8100.4,8160.0,8021.1,8140.0,341.76367362
1521074700000,8140.0,8150.9,8045.5,8080.0,232.11552943
1521075600000,8080.0,8161.7,8058.2,8073.0,129.74906972
1521076500000,8072.9,8169.7,8070.9,8150.0,108.80704071
